"estimated_species_name","Year_of_Recommendation","OHI_region","status_adjusted","control_adjusted","notes","carta_provenance","estimated_genus_name","species"
"centropomus viridis",2023,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","centropomus","viridis"
"cetengraulis mysticetus",2022,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","cetengraulis","mysticetus"
"chione californianensis",2023,"region_7","maximally harvested","no increase","Sonora was undetermined, but decided to go with the value of surrounding regions","original estimate; Carta recommendation available for this species in this region","chione","californianensis"
"chione undatella",2023,"region_7","maximally harvested","no increase","Sonora was undetermined, but decided to go with the value of surrounding regions","original estimate; Carta recommendation available for this species in this region","chione","undatella"
"chionista fluctifraga",2023,"region_7","maximally harvested","no increase","Sonora was undetermined, but decided to go with the value of surrounding regions","original estimate; Carta recommendation available for this species in this region","chionista","fluctifraga"
"chionopsis gnidia",2023,"region_7","maximally harvested","no increase","Sonora was undetermined, but decided to go with the value of surrounding regions","original estimate; Carta recommendation available for this species in this region","chionopsis","gnidia"
"chondracanthus canaliculatus",2012,"region_7","development potential","increase",NA,"original estimate; Carta recommendation available for this species in this region","chondracanthus","canaliculatus"
"crassostrea costeziensis",2023,"region_7","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","crassostrea","costeziensis"
"crassostrea gigas",2017,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","crassostrea","gigas"
"crassostrea iridescens, o striostrea prismatica",2023,"region_7","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","crassostrea","iridescens, o striostrea prismatica"
"crassostrea iridiscens",2012,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","crassostrea","iridiscens"
"crassostrea virginica",2012,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","crassostrea","virginica"
"cynoscion othonopterus",2023,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","cynoscion","othonopterus"
"dosidicus gigas",2022,"region_7","maximally harvested","no increase","specifically says to not increase fishing effort in the Gulf of California","original estimate; Carta recommendation available for this species in this region","dosidicus","gigas"
"dosinia ponderosa",2023,"region_7","maximally harvested","no increase","highly variable catch","original estimate; Carta recommendation available for this species in this region","dosinia","ponderosa"
"engraulis mordax",2022,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","engraulis","mordax"
"etrumeus teres",2022,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","etrumeus","teres"
"farfantepenaeus brevirostris",2017,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","farfantepenaeus","brevirostris"
"farfantepenaeus californiensis",2017,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","farfantepenaeus","californiensis"
"galeocerdo cuvier",2023,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","galeocerdo","cuvier"
"galeorhinus galeus",2023,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","galeorhinus","galeus"
"gelidium robustum",2012,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","gelidium","robustum"
"gracilariopsis lemaneiformis",2012,"region_7","development potential","increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","gracilariopsis","lemaneiformis"
"gynglymostoma unami",2023,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","gynglymostoma","unami"
"haliotis corrugata",2023,"region_7","decreasing","decrease",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","haliotis","corrugata"
"haliotis fulgens",2023,"region_7","decreasing","decrease",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","haliotis","fulgens"
"hoplopagrus guentherii",2023,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","hoplopagrus","guentherii"
"isurus oxyrinchus",2023,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","isurus","oxyrinchus"
"larkinia grandis",2023,"region_7","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","larkinia","grandis"
"larkinia multicostata",2023,"region_7","maximally harvested","no increase",NA,"gapfilled estimate; no Carta recommendation for this species in this specific region","larkinia","multicostata"
"litopenaeus occidentalis",2012,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","litopenaeus","occidentalis"
"litopenaeus stylirostris",2017,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","litopenaeus","stylirostris"
"litopenaeus vannamei",2017,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","litopenaeus","vannamei"
"lutjanus aratus",2023,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","lutjanus","aratus"
"lutjanus argentiventris",2023,"region_7","maximally harvested","no increase",NA,"original estimate; Carta recommendation available for this species in this region","lutjanus","argentiventris"
