"state","office_name_clean","landing_site_clean","GOC_mel.est","final_lat","final_lon","final_lat.lon_level","final_lat.lon_source","ecorgn","location","OHI.region_geo.est","OHI_state.assign","OHI_region_est","GOC_region.assign","GOC_state.assign","GOC_est"
"SINALOA","GUASAVE","SAN PEDRO LAS PLAYAS",NA,25.6967337583303,-108.220619264732,"state_office","Hem's state.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA","VILLA JESUS MARIA","EL ROSARIO","no",30.063,-115.763,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","HUATABAMPO","LAS CUEVITAS","yes",29.694,-112.557,"state_site","Mel's state.site key","Midriff_Region","sea","Region_6",NA,"Region_6","yes","yes","yes"
"SINALOA","ESCUINAPA","PUNTILLA ANCHA",NA,24.158135848652,-107.17831721137,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","BAHIA ASUNCION","CALETA SANTA MARIA","yes",22.929,-109.815,"state_site","Mel's state.site key","Southern_Gulf","sea","Region_4",NA,"Region_4","yes",NA,"yes"
"NAYARIT","PENITA JALTEMBA","JUAN PEREZ,",NA,21.1623836658869,-105.21154039308,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"BAJA CALIFORNIA SUR","BAHIA ASUNCION","BAHIA SAN HIPOLITO","no",26.9124,-113.8424,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","TECUALA","VENA PUERCA",NA,22.4984442146623,-105.266154629021,"state_office","Hem's state.office key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"SONORA","GOLFO SANTA CLARA","PRESA ABELARDO L. RODRIGUEZ",NA,31.8979505373166,-114.571539538994,"state_office","Hem's state.office key","Upper_Gulf","land","Region_5",NA,"Region_5","yes","yes","yes"
"SONORA","GUAYMAS","NO ESPECIFICADO",NA,27.9926880336712,-110.86508759233,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","Central_Gulf","land","Region_7",NA,"Region_7","yes","yes","yes"
"NAYARIT","TECUALA","LA SAL",NA,22.4984442146623,-105.266154629021,"state_office","Hem's state.office key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"SONORA","PUERTO PENASCO","SAN JORGE","yes",31.217,-113.159,"state_site","Mel's state.site key","Midriff_Region","land","Region_6",NA,"Region_6","yes","yes","yes"
"NAYARIT","TUXPAN","EMBARCADERO ZOMATLAN",NA,22.0870969265372,-105.117770520497,"state_office","Hem's state.office key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"NAYARIT","SANTIAGO IXCUINTLA","CURVINAS, LAS",NA,21.9838665077391,-104.896760868459,"state_office","Hem's state.office key",NA,NA,NA,"Region_9","Region_9","yes","yes","yes"
"BAJA CALIFORNIA","VILLA JESUS MARIA","PUNTA CANOAS","no",29.4172,-115.1836,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","LORETO","PUERTO SAN CARLOS","no",24.7897455555556,-112.108061944444,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","GUAYMAS","PRESA IGNACIO L. ALATORRE",NA,27.9926880336712,-110.86508759233,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","Central_Gulf","land","Region_7",NA,"Region_7","yes","yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","ENSENADA MUERTOS","yes",23.9944626,-109.82338895,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"SONORA","CD. OBREGON","EL SIARIC","yes",26.422,-109.174,"state_site","Mel's state.site key","Central_Gulf","land","Region_7",NA,"Region_7","yes","yes","yes"
"SONORA","HUATABAMPO","AGIAMPO","yes",27.1947,-109.5419,"state_site","Mel's state.site key","Central_Gulf","land","Region_7",NA,"Region_7","yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","BUENA VISTA","yes",23.0963061111111,-109.928425833333,"state_site","Hem's state.site key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","ESTERO EL DATIL","no",26.5326271,-112.912955,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","LORETO","EL REMATE","yes",26.81,-111.89,"state_site","Mel's state.site key","Central_Gulf","land","Region_3",NA,"Region_3","yes",NA,"yes"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","FARO SANTO DOMINGO","yes",27.03,-114.15,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"JALISCO","BARRA NAVIDAD","PLAYA LA FORTUNA","no",20.49,-105.31,"state_site","Hem's state.site key","Southern_Gulf","land","Region_9",NA,"Region_9","yes",NA,"yes"
"SINALOA","MAZATLAN","EL VERDE",NA,23.4123412962963,-106.404456388889,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"NAYARIT","TEPIC","AGUAMILPA",NA,21.83363125,-104.747196666667,"state_office_site","Hem's state.site.office key",NA,NA,NA,"Region_9","Region_9","yes","yes","yes"
"BAJA CALIFORNIA","ENSENADA","LITORAL DEL ESTADO",NA,31.6803648342134,-116.441554571399,"state_office","Hem's state.office key",NA,NA,NA,NA,NA,NA,NA,NA
"SONORA","PUERTO PENASCO","BAHIA ADAIR","yes",31.56001115,-113.8255353,"state_office_site","Hem's state.site.office key","Upper_Gulf","sea","Region_5",NA,"Region_5","yes","yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","PUNTA COVE","no",24.616,-112.101,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","MAZATLAN","CORTINA LA PRESA AURELIO VENANCINI",NA,24.132,-106.689,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","BAHIA ASUNCION","LA RIBERA","yes",23.5965630555556,-109.586066944444,"state_site","Hem's state.site key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"JALISCO","OCOTLAN","ZAPOTLAN DEL REY","no",20.3731944444444,-102.738055555556,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","EL ROSARIO","BAHIA LOS ANGELES","yes",28.9890473611111,-113.555491388889,"state_site","Hem's state.site key","Midriff_Region","land","Region_2",NA,"Region_2","yes",NA,"yes"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","SANTA ROSALILLITA","yes",27.3397,-112.2631,"state_site","Mel's state.site key","Central_Gulf","sea","Region_3",NA,"Region_3","yes",NA,"yes"
"BAJA CALIFORNIA SUR","LA PAZ","PUNTA CONEJO","no",25.7725,-112.87385,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","EL FUERTE","MUELLE ESCAMERO EL FUERTE",NA,26.4366394191784,-108.393947350964,"state_office","Hem's state.office key",NA,NA,NA,"Region_8","Region_8","yes","yes","yes"
"NAYARIT","SAN BLAS","HOBO, EL",NA,21.5467247384409,-105.258214734707,"state_office","Hem's state.office key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"BAJA CALIFORNIA","VILLA JESUS MARIA","EL CARDON","no",28.9074,-114.4487,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","EL ROSARIO","CAMPO LOPEZ","no",32.1441759722222,-116.887827222222,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","MAZATLAN","EL GUAMUCHILITO",NA,25.7199385185185,-108.284136759259,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA","ENSENADA","VALLE TRANQUILO","yes",31.2532,-114.8907,"state_site","Mel's state.site key","Upper_Gulf","land","Region_1",NA,"Region_1","yes",NA,"yes"
"BAJA CALIFORNIA","EL ROSARIO","LITORAL DEL ESTADO",NA,32.0638440298958,-116.600029853278,"state_office","Hem's state.office key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","EL JUNCALITO","yes",25.771423,-111.314857,"state_site","Hem's state.site key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","LORETO","yes",26.0124380592593,-111.344695477778,"state_site","Hem's state.site key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"SONORA","HUATABAMPO","PRESA SAN JOSE ATLANGA",NA,26.9777527919635,-109.501158823798,"state_office","Hem's state.office key","Central_Gulf","land","Region_7",NA,"Region_7","yes","yes","yes"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","ESTERO EL BARRIL","yes",23.6773,-109.6975,"state_site","Mel's state.site key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"SONORA","CD. OBREGON","GOLFO SANTA CLARA","yes",31.6899486111111,-114.500918611111,"state_site","Hem's state.site key","Upper_Gulf","land","Region_5",NA,"Region_5","yes","yes","yes"
"BAJA CALIFORNIA","SAN FELIPE","CERRO PRIETO",NA,30.8232761927872,-114.850812713418,"state_office","Hem's state.office key","Midriff_Region","land","Region_2",NA,"Region_2","yes",NA,"yes"
"NAYARIT","SAN BLAS","PANTEON, EL",NA,21.5467247384409,-105.258214734707,"state_office","Hem's state.office key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"SINALOA","ESCUINAPA","PUERTA DEL FLOJO",NA,24.158135848652,-107.17831721137,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","ESCUINAPA","REV. CALIHUEY, POCHOTES VARIOS",NA,24.158135848652,-107.17831721137,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","MAZATLAN","ACUACULTORES DIMAS",NA,23.712,-106.797,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","CULIACAN","PRESA ADOLFO LOPEZ MATEOS",NA,25.16344915,-107.4033337,"state_site","Hem's state.site key",NA,NA,NA,"Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA","SAN FELIPE","EL CONEJO","no",31.7582755555556,-115.960353888889,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SANTA ROSALIA","BAHIA SAN NICOLAS","yes",26.599,-111.541,"state_site","Mel's state.site key","Central_Gulf","sea","Region_3",NA,"Region_3","yes",NA,"yes"
"SINALOA","ESCUINAPA","LA CAIMANERA",NA,25.85058,-109.353,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","TOPOLOBAMPO","GRULLA MARGEN IZQUIERDA",NA,25.867,-109.332,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","MAZATLAN","2 ARBOLITOS",NA,23.4941163147551,-106.379649136752,"state_office","Hem's state.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA","VILLA JESUS MARIA","PUERTO SAN JOSE","no",29.2844,-114.8703,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","TECUALA","EL ROBLE",NA,21.9867028703704,-104.621657808642,"state_site","Hem's state.site key",NA,NA,NA,"Region_9","Region_9","yes","yes","yes"
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","BAHIA BALLENAS","no",26.76,-113.391,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","LA PAZ","ESTEO LAS TIJERAS","no",24.8183,-112.1532,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PUNTA ABREOJOS","PUERTO SAN CARLOS","no",24.7897455555556,-112.108061944444,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ENSENADA","PUNTA BLANCA","no",29.102,-114.642,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","VILLA JESUS MARIA","EL TOMATAL","no",28.4817384259259,-114.057076759259,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","CULIACAN","CRUZ ELOTA",NA,23.89858685,-106.9112974,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"NAYARIT","SAN BLAS","VENA EL PUYEQUE",NA,22.5986111,-105.2244444,"state_site","Hem's state.site key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","SAN ANDRESITO","no",25.8992,-112.1537,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SANTA ROSALIA","BOCA EL MOJON",NA,27.0180545530806,-112.471899200815,"state_office","Hem's state.office key","Central_Gulf","land","Region_3",NA,"Region_3","yes",NA,"yes"
"SINALOA","CULIACAN","LAGUNA EL CAIMANERO",NA,22.9089782,-106.0680851,"state_site","Hem's state.site key","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","BAHIA ASUNCION","no",27.1409019444444,-114.297558055556,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","ESCUINAPA","LA REFORMA",NA,24.3960905902778,-107.231839270833,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA","VILLA JESUS MARIA","PUNTA SAN ANTONIO","no",29.7492731944444,-115.685402083333,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","GUASAVE","LITORAL DEL ESTADO",NA,25.6967337583303,-108.220619264732,"state_office","Hem's state.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA","SAN FELIPE","LIT.GOLFO CALIFORNIA","yes",29.65,-113.86,"state_site","Mel's state.site key","Midriff_Region","sea","Region_2",NA,"Region_2","yes",NA,"yes"
"JALISCO","GUADALAJARA","PRESA EL SAUCILLO","yes",20.815,-103.04,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","LA REFORMA","DISTRITO RIEGO",NA,25.3777422689077,-107.827987906537,"state_office","Hem's state.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SONORA","PUERTO PENASCO","TAMIAHUA",NA,31.2062957681437,-112.840131163667,"state_office","Hem's state.office key","Midriff_Region","land","Region_6",NA,"Region_6","yes","yes","yes"
"NAYARIT","TEPIC","CUEVAS, LAS",NA,21.4826649167189,-104.547994171617,"state_office","Hem's state.office key",NA,NA,NA,"Region_9","Region_9","yes","yes","yes"
"BAJA CALIFORNIA SUR","BAHIA ASUNCION","PUNTA LOS LOBOS","no",27.1436,-114.2905,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SAN CARLOS","PUNTA TOSCA","no",24.304,-111.71,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","ESCUINAPA","HECHOTEHUECA",NA,24.158135848652,-107.17831721137,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","ESCUINAPA","LOS POCHOTES",NA,24.8407498555556,-107.771430327778,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","MAZATLAN","EL RASTRO",NA,25.69041,-109.039,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA","VILLA JESUS MARIA","VARADERO DEL CARDON","no",28.3545,-114.0755,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","MAZATLAN","EJIDOS BARRON",NA,23.4941163147551,-106.379649136752,"state_office","Hem's state.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA","VILLA JESUS MARIA","SAN SEBASTIAN","yes",32.4951697222222,-116.590048888889,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","ESCUINAPA","PUNTA SAN MIGUEL",NA,23.795,-106.883,"state_site","Hem's state.site key","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","BAHIA BALLENAS","no",26.76,-113.391,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SAN CARLOS","COSTAS CELESTUN",NA,25.3714583955429,-112.073984327773,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level",NA,NA,NA,NA,NA,NA,NA,NA
"NAYARIT","PENITA JALTEMBA","PUNTA RAZA",NA,21.0129296,-105.317355533333,"state_site","Hem's state.site key","Southern_Gulf","sea","Region_9","Region_9","Region_9","yes","yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","LAS TINAS","yes",23.8364959722222,-109.740099305556,"state_office_site","Hem's state.site.office key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"SINALOA","TOPOLOBAMPO","GRULLA MARGEN DERECHA",NA,25.894,-109.356,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","LORETO","SAN MIGUEL","yes",25.963605,-111.978799027778,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","ESCUINAPA","DIQUE LOS BECOS",NA,24.6281083,-107.30112235,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","TOPOLOBAMPO","LA REFORMA",NA,24.3960905902778,-107.231839270833,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","EL MOJON","yes",27.0645,-111.9926,"state_site","Mel's state.site key","Central_Gulf","land","Region_3",NA,"Region_3","yes",NA,"yes"
"SINALOA","ESCUINAPA","LA CALETA",NA,24.158135848652,-107.17831721137,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA","BAHIA LOS ANGELES","PRESA EL CAJON",NA,29.1344531678125,-113.767451763941,"state_office","Hem's state.office key","Midriff_Region","land","Region_2",NA,"Region_2","yes",NA,"yes"
"BAJA CALIFORNIA","ENSENADA","EL PLAYON","no",30.4175733333333,-116.007392361111,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","SAN ANDRES","no",26.8,-112.05,"state_site","Mel's state.site key","Central_Gulf","land","Region_3",NA,"Region_3","yes",NA,"yes"
"SONORA","CD. OBREGON","PAREDON ROJO",NA,27.9064816393795,-110.86436487411,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","Central_Gulf","sea","Region_7",NA,"Region_7","yes","yes","yes"
"SINALOA","EL ROSARIO","CANDELONES",NA,23.0980379467593,-105.898136535752,"state_office","Hem's state.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","BAHIA ASUNCION","PUNTA SAN ROQUE","no",27.1749,-114.4316,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","LA PAZ","PLAYA EL CARACOL","yes",24.2973,-110.1982,"state_site","Mel's state.site key","Southern_Gulf","sea","Region_4",NA,"Region_4","yes",NA,"yes"
"NAYARIT","SANTIAGO IXCUINTLA","ANEXO EMBARCADERO SAN MIGUEL",NA,21.9838665077391,-104.896760868459,"state_office","Hem's state.office key",NA,NA,NA,"Region_9","Region_9","yes","yes","yes"
"JALISCO","PUERTO VALLARTA","EL PASADERO PIEDRA",NA,20.3701996667712,-104.95577118187,"state_office","Hem's state.office key","Southern_Gulf","land","Region_9",NA,"Region_9","yes",NA,"yes"
"SINALOA","TOPOLOBAMPO","EL JITZAMURI",NA,26.2120833,-109.26380555,"state_site","Hem's state.site key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"SINALOA","ESCUINAPA","EBANITO",NA,24.158135848652,-107.17831721137,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","Southern_Gulf","sea","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","EL CENTENARIO","yes",24.1024486111111,-110.4131275,"state_site","Hem's state.site key","Southern_Gulf","land","Region_4",NA,"Region_4","yes",NA,"yes"
"NAYARIT","CRUZ HUANACAXTLE","CRUZ ELOTA",NA,20.7914414513754,-105.337144843608,"state_office","Hem's state.office key","Southern_Gulf","land","Region_9","Region_9","Region_9","yes","yes","yes"
"BAJA CALIFORNIA","EL ROSARIO","LA RINCONADA","no",29.8955,-115.7407,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","LA REFORMA","BOQUITAS",NA,25.3777422689077,-107.827987906537,"state_office","Hem's state.office key","Southern_Gulf","land","Region_8","Region_8","Region_8","yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","PUNTA RENAS","no",24.62,-112.12,"state_site","Mel's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
