"state","landing_site","inside_GOC","est_habitat","lat_est","lon_est","latlon_est_flag","HemKey_lat","HemKey_lon","HemPermitKey_lat","HemPermitKey_lon","MelKey_lat","MelKey_lon"
"BAJA CALIFORNIA SUR","ISLA SAN DIEGO","yes",NA,25.208,-110.703,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,25.208,-110.703,"Baja_California_Sur_South",NA
"SINALOA","POBLADO 7",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","SAN MIGUEL",NA,NA,25.7227547222222,-107.070350833333,NA,25.7227547222222,-107.070350833333,NA,NA,NA,NA
"SINALOA","6 DE AGOSTO DE 1987 (CULT)",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","EL VERDE ZAVALA",NA,NA,23.352,-106.129,NA,23.352,-106.129,NA,NA,NA,NA
"BAJA CALIFORNIA","SAN MIGUEL (B. DE LOS ANGELES)","yes",NA,28.92,-113.54,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,28.92,-113.54,"Baja_California_South",NA
"NAYARIT","SAN MIGUEL",NA,NA,22.3339261111111,-105.284351666667,NA,22.3339261111111,-105.284351666667,NA,NA,NA,NA
"SINALOA","DISTRITO DE RIEGO #108",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","BOCA DE LOS CARDONES","no",NA,23.33,-110.21,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,23.33,-110.21,"Baja_California_Sur_South",NA
"SINALOA","PUNTA PRIETA",NA,NA,23.654,-106.811,NA,23.654,-106.811,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","BOCA SAN DIEGO","no",NA,27.72,-113.57,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,27.72,-113.57,"Baja_California_Sur_North",NA
"SONORA","VALLE DEL YAQUI","yes",NA,27.3183,-110.56,NA,27.3183,-110.56,27.3183,-110.56,"Sonora_South",NA
"CHIAPAS","E. ZAPATA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO","EL CHAMBRE",NA,"marine",20.67,-105.305,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.67,-105.305,"Nayarit/Jalisco","within Bahía de Banderas zone"
"OAXACA","LAGUNA PASTORIA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","ENSENADA DE CORTEZ","yes",NA,25.92,-111.32,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,25.92,-111.32,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA","CACHAN DE ECHEVERRIA","yes",NA,28.63,-113.09,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,28.63,-113.09,"Baja_California_South",NA
"BAJA CALIFORNIA","MUELLE PLANTA PESQUERA TABASQUENA O COMPLEJO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"GUERRERO","LA LAJITA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"COLIMA","PLAYA MANZANILLO(PTO.ESC.)",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"OAXACA","PRESA YOSOCUTA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","ESTERO """"EL POZO""""",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","LAS PUENTES",NA,NA,24.5326,-107.54,NA,24.5326,-107.54,NA,NA,NA,NA
"CHIAPAS","PUERTO ARISTA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","ESTERO BUENAVISTA","no",NA,25.6354,-112.0703,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,25.6354,-112.0703,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","ISLA SANTA INES","yes",NA,27.0277,-111.9276,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,27.0277,-111.9276,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA","CAMPO EL COLORADO","no",NA,30.5795,-114.6692,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,30.5795,-114.6692,"Baja_California_South",NA
"MICHOACAN","LAS BOMBAS",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"MICHOACAN","CHEHUAYITO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"CHIAPAS","EL SAJIO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PUNTA LOS TULES","yes",NA,24.2705,-110.613,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,24.2705,-110.613,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","LAGUNA SAN IGNACIO","no",NA,26.891500106104,-113.168171036457,NA,26.891500106104,-113.168171036457,26.75,-113.117,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","PARAJE EL CARDON","no",NA,24.4008,-111.5221,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,24.4008,-111.5221,"Baja_California_Sur_South",NA
"OAXACA","SAN FRANCISCO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","LAGUNA DE ZOQUIPA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"MICHOACAN","SAN PEDRO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"CHIAPAS","ESTRECHO HERRADURA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"CHIAPAS","LENINGRADO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"MICHOACAN","PRESA JOSE MARIA MORELOS",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","PREDIO SANCHEZ VALDEZ",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","SANALONA (PRESA)",NA,NA,24.82,-107.129,NA,24.82,-107.129,NA,NA,NA,NA
"CHIAPAS","NUEVO MEXICO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"MICHOACAN","LAGO DE CHAPALA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"OAXACA","LA BLANCA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"CHIAPAS","EL MICO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ESTERO EL ZAPOTAL",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO","EL ACUEDUETO","no","freshwater",20.34,-103.21,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.34,-103.21,NA,"inland (could be small diversion/canal)"
"JALISCO","PRESA """"EL TRIGO""""",NA,"freshwater",20.725,-103.35,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.725,-103.35,"Nayarit/Jalisco","interior"
"JALISCO","PRESA EL CARRIZO",NA,"freshwater",20.58,-103.35,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.58,-103.35,"Nayarit/Jalisco","interior"
"JALISCO","LAS CASITAS",NA,"freshwater",20.45,-103.27,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.45,-103.27,"Nayarit/Jalisco","near the 14048xx cluster"
"JALISCO","LUIS CORTINEZ",NA,"freshwater",20.43,-103.25,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.43,-103.25,"Nayarit/Jalisco","inland (not PV “Ruiz Cortínez,” which you already had)"
"JALISCO","EL MALECON",NA,"marine",20.654,-105.228,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.654,-105.228,"Nayarit/Jalisco","Puerto Vallarta shoreline (note 2708xxx and 1404855 both used “malecón”)"
"JALISCO","VERTIDOR",NA,"freshwater",20.44,-103.26,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.44,-103.26,"Nayarit/Jalisco","appears to refer to “vertedor/vertidor” structure inland"
"BAJA CALIFORNIA","CAMPO SAHUARO","yes",NA,30.9,-114.78,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,30.9,-114.78,"Baja_California_South",NA
"JALISCO","PRESA LA COLONIA","no","freshwater",21.63,-101.73,NA,21.63,-101.73,20.33,-103.19,NA,"south of Chapala"
"JALISCO","EL VALLE",NA,"freshwater",20.5336111111111,-102.076944444444,NA,20.5336111111111,-102.076944444444,20.48,-103.3,"Nayarit/Jalisco","inland locality"
"JALISCO","LA ASUNCION, JAL.","no","freshwater",20.24,-103.05,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.24,-103.05,NA,"south of Lake Chapala"
"JALISCO","SANTO DOMINGO",NA,"freshwater",20.1398025,-104.212845555556,NA,20.1398025,-104.212845555556,20.455,-103.24,"Nayarit/Jalisco","inland"
"BAJA CALIFORNIA SUR","HORNITOS NUEVOS","no",NA,27.828,-114.9958,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,27.828,-114.9958,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","LOMITA AMARILLA","no",NA,25.05,-112.07,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,25.05,-112.07,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","CANCUN","no",NA,24.5451,-111.745,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,24.5451,-111.745,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","CENTENARIO","yes",NA,24.10245,-110.413,NA,24.10245,-110.413,24.14,-110.42,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","ISLA LA GALLINA","yes",NA,24.4698,-110.3935,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,24.4698,-110.3935,"Baja_California_Sur_South",NA
"SINALOA","LA ENSENADA",NA,NA,24.7887552777778,-107.490096388889,NA,24.7887552777778,-107.490096388889,NA,NA,NA,NA
"NAYARIT","EL LIMON",NA,NA,22.6703083333333,-105.247093888889,NA,22.6703083333333,-105.247093888889,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","BANDERITAS","no",NA,24.872432,-112.111613,NA,24.872432,-112.111613,24.87,-112.1143,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","EL PULPITO","yes",NA,26.446,-111.47,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,26.446,-111.47,"Baja_California_Sur_North",NA
"JALISCO","FRENTE MESA DE FLORES",NA,"freshwater",20.465,-103.25,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.465,-103.25,"Nayarit/Jalisco","same cluster"
"OAXACA","LA PASTORIA (PLAYA VIRUTA)",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"GUERRERO","PUEBLO NUEVO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","EL CUACOYOLT",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","LAGUNA DE LOS COYOTES",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","LOS JIOTES",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"OAXACA","LA TROCHA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO","LAGUNA DE CHAPALA","no","freshwater",20.3,-103.1,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.3,-103.1,NA,"obvious"
"JALISCO","BARRANQUILLA",NA,"freshwater",21.8216666666667,-103.968055555556,NA,21.8216666666667,-103.968055555556,20.43,-103.23,"Nayarit/Jalisco","interior"
"JALISCO","PRESA CORONA","no","freshwater",20.3981647222222,-103.091653333333,NA,20.3981647222222,-103.091653333333,20.295,-103.055,NA,"southeast Lake Chapala area"
"BAJA CALIFORNIA SUR","PUERTO VIEJO","no",NA,23.405,-110.201,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,23.405,-110.201,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","EL DATILAR","no",NA,24.132115,-111.077747777778,NA,24.132115,-111.077747777778,24.1002,-111.0334,"Baja_California_Sur_South",NA
"NAYARIT","MESA DE LAS YEGUAS",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","AGUAPAN",NA,NA,21.598489,-104.5928421,NA,21.598489,-104.5928421,NA,NA,NA,NA
"NAYARIT","LA SIERRA MOJADA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA","MORRO SANTO DOMINGO","no",NA,28.2550193,-114.1239625,NA,28.2550193,-114.1239625,28.0406,-114.1,"Baja_California_South",NA
"BAJA CALIFORNIA SUR","PUNTA SAN HIPOLITO","no",NA,26.9796,-114.9788,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,26.9796,-114.9788,"Baja_California_Sur_North",NA
"SONORA","PUERTO VALLARTA","yes",NA,20.653,-105.225,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.653,-105.225,"Sonora_South",NA
"BAJA CALIFORNIA","LAGUNA MANUELA.","no",NA,28.2341,-114.0838,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,28.2341,-114.0838,"Baja_California_South",NA
"JALISCO","EL FUERTE","no","freshwater",20.8865744444444,-102.370925833333,NA,20.8865744444444,-102.370925833333,20.27,-103.05,NA,"southeastern Chapala shoreline"
"NAYARIT","SAN JUAN",NA,NA,22.6921375,-105.099756944444,NA,22.6921375,-105.099756944444,NA,NA,NA,NA
"SINALOA","SAN BUENA VENTURA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","EL TEPETATE",NA,NA,21.6827191666667,-104.532010833333,NA,21.6827191666667,-104.532010833333,NA,NA,NA,NA
"NAYARIT","LAGUNA DE ZOQUIPA, LA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO","LA ALAMEDA",NA,"freshwater",21.7422919444444,-102.107838055556,NA,21.7422919444444,-102.107838055556,20.45,-103.24,"Nayarit/Jalisco","interior locality"
"BAJA CALIFORNIA SUR","PUERTO VIEJO (EN SAN CARLOS)","no",NA,24.7661,-111.9669,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,24.7661,-111.9669,"Baja_California_Sur_South",NA
"SINALOA","PRESA LUIS DONALDO COLOSIO",NA,NA,26.844722,-108.368889,NA,26.844722,-108.368889,NA,NA,NA,NA
"NAYARIT","EL BRAZIL",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","LAS TAUNAS",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","EL CIRUELITO",NA,NA,22.9450219444444,-105.171960555556,NA,22.9450219444444,-105.171960555556,NA,NA,NA,NA
"NAYARIT","CAPOMO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"CHIAPAS","ARROYO MACULIZAN",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SAN IGNACIO","no",NA,25.3482086111111,-111.165486666667,NA,25.3482086111111,-111.165486666667,26.8077,-113.1266,"Baja_California_Sur_North",NA
"NAYARIT","CORBETENA, LA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","EL COLORADO",NA,NA,22.6891333333333,-105.232206111111,NA,22.6891333333333,-105.232206111111,NA,NA,NA,NA
"BAJA CALIFORNIA","PUNTA ROSARITO","no",NA,28.574953,-114.1389209,NA,28.574953,-114.1389209,28.5668,-114.1505,"Baja_California_South",NA
"BAJA CALIFORNIA","PUERTO SALINAA.","no",NA,32.05,-116.885,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,32.05,-116.885,"Baja_California_North",NA
"SINALOA","BAHIA DE ALTATA",NA,NA,24.568,-107.832,NA,24.568,-107.832,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","LOS PRADITOS","no",NA,25.2,-112.1,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,25.2,-112.1,"Baja_California_Sur_South",NA
"SINALOA","LA TINAJA",NA,NA,25.47932,-108.012,NA,25.47932,-108.012,NA,NA,NA,NA
"JALISCO","LA CUESTA","no","freshwater",19.8825305555556,-102.821062222222,NA,19.8825305555556,-102.821062222222,20.225,-103.12,NA,"near Chapala basin"
"BAJA CALIFORNIA SUR","CANAL CERRALVO","yes",NA,24.1897,-109.9446,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,24.1897,-109.9446,"Baja_California_Sur_South",NA
"BAJA CALIFORNIA SUR","CELESTUN",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SONORA","ASTILLERO NAVARRO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","CAMPO EL CHAPARRITO","no",NA,27.8463,-114.1611,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,27.8463,-114.1611,"Baja_California_Sur_North",NA
"GUERRERO","LAS PE?AS",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","LO DE MARCOS",NA,NA,20.9562030555556,-105.353725,NA,20.9562030555556,-105.353725,NA,NA,NA,NA
"NAYARIT","PLAYA DE GOLONDRINAS",NA,NA,21.6415594444444,-104.5976625,NA,21.6415594444444,-104.5976625,NA,NA,NA,NA
"SONORA","EL RANCHO",NA,NA,29.1939525,-110.753505833333,NA,29.1939525,-110.753505833333,NA,NA,NA,NA
"BAJA CALIFORNIA","VICENTE GUERRERO",NA,NA,30.7320238888889,-115.989285833333,NA,30.7320238888889,-115.989285833333,NA,NA,NA,NA
"GUERRERO","EL TAMARINDO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","GRANJA SILVANO GAXIOLA (CULT)",NA,NA,24.838,-107.754,NA,24.838,-107.754,NA,NA,NA,NA
"GUERRERO","V. ESTERO LUNA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","PRESIDIO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","ESTERO PUNTA VERDE","no",NA,24.7942,-112.1726,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,24.7942,-112.1726,"Baja_California_Sur_South",NA
"OAXACA","COLOTEPEC",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","LA PERLA",NA,NA,24.85255,-107.788,NA,24.85255,-107.788,NA,NA,NA,NA
"CHIAPAS","LAGUNA MEDELLIN",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"GUERRERO","LITORAL DEL ESTADO DE GUERRERO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","SITIO AGUA DULCE",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","ESTERO SAN LAZARO","no",NA,24.3961,-111.581,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,24.3961,-111.581,"Baja_California_Sur_South",NA
"GUERRERO","PRESA ANDRES FIGUEROA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO","RIO LERMA","no","freshwater",20.35,-102.33,NA,20.35,-102.33,20.315,-103.2,NA,"Lerma flows into Chapala"
"GUERRERO","F. AEREA",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","EL ARBOLITO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"SINALOA","LAS JARILLAS",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"JALISCO","EL MEZQUITAN",NA,"freshwater",20.43,-103.2,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,20.43,-103.2,"Nayarit/Jalisco","inland north of Chapala"
"SINALOA","CRISTO REY (CULT)",NA,NA,22.568,-105.717,NA,22.568,-105.717,NA,NA,NA,NA
"SINALOA","BORDO PRIETO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"MICHOACAN","TOREO EL ALTO",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"NAYARIT","EL RINCON",NA,NA,22.8571244444444,-105.174801111111,NA,22.8571244444444,-105.174801111111,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","CANAL PUNTA EUGENIA","no",NA,27.8583,-115.0869,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,27.8583,-115.0869,"Baja_California_Sur_North",NA
"JALISCO","EL PROGRESO","no","freshwater",20.1841666666667,-104.041111111111,NA,20.1841666666667,-104.041111111111,20.265,-103.12,NA,"lakeshore south"
"BAJA CALIFORNIA SUR","LAS PIEDRITAS","no",NA,26.7124,-113.5919,NA,23.2033833333333,-110.138998055556,26.7124,-113.5919,"Baja_California_Sur_North",NA
"BAJA CALIFORNIA SUR","CANAL SAN CARLOS","no",NA,24.742,-112.111,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,24.742,-112.111,"Baja_California_Sur_South",NA
"SINALOA","AGUSTINA RAMIREZ (PRESA EL PE¬∫ON)",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","BOCA LAS MANZANILLAS","no",NA,23.182,-110.1411,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,23.182,-110.1411,"Baja_California_Sur_South",NA
"GUERRERO","BARRIO POBRE",NA,NA,NA,NA,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PUNTA ALGUATE","no",NA,24.5487,-111.7791,"alert 5: unable to assign lat-long based on state and landing site",NA,NA,24.5487,-111.7791,"Baja_California_Sur_South",NA
